DATE_TIME,SOURCE_KEY,DC_POWER,DAILY_YIELD,TOTAL_YIELD,AC_POWER
23-05-2020 07:15,VHMLBKoKgIrUVDU,2120.57,80.2857,7263801.286,207.8
10-06-2020 12:15,ih0vzX44oOqAx2f,9854.14,3213.43,6377968.429,962.029
31-05-2020 05:45,VHMLBKoKgIrUVDU,0,0,7328329.000,0
26-05-2020 23:15,YxYtjZvoooNbGkE,0,0,7269333.000,0
13-06-2020 23:45,ZoEaEvLYb1n2sOq,0,8378,7315763.000,0
08-06-2020 17:45,7JYdWkrLSPkdwr4,1220.29,8236.29,7786746.286,118.829
15-06-2020 04:15,zVJPv84UY57bAof,0,0,7344280.000,0
14-06-2020 04:15,uHbuxQJl8lW7ozc,0,0,7260531.000,0
19-05-2020 19:00,ih0vzX44oOqAx2f,0,6790,6217277.000,0
08-06-2020 12:30,uHbuxQJl8lW7ozc,11605.6,4555.62,7221704.625,1132.95
23-05-2020 06:45,1BY6WEcLGh8j5v7,611.5,23.1667,6312460.167,59.2
17-05-2020 09:45,7JYdWkrLSPkdwr4,10323.3,1550,7617087.000,1009.2
28-05-2020 06:00,adLQvlD726eNBSB,168.143,1.28571,6370374.286,16.2143
25-05-2020 11:45,rGa61gmuvPhdLxV,12486,3871.71,7187166.714,1217.37
28-05-2020 12:45,z9Y9gH1T5YWrNuG,13101.4,5075.14,7108960.143,1277.4
28-05-2020 03:00,ZoEaEvLYb1n2sOq,0,0,7193291.000,0
09-06-2020 10:30,bvBOhCH3iADSZry,11336.6,2095,6488081.000,1106.24
09-06-2020 16:15,3PZuoBAID5Wc2HD,5507.12,7630.62,7183363.625,539.75
03-06-2020 23:45,VHMLBKoKgIrUVDU,0,7917,7355661.000,0
15-06-2020 01:45,z9Y9gH1T5YWrNuG,0,0,7232468.000,0
01-06-2020 02:30,ZoEaEvLYb1n2sOq,0,0,7222644.000,0
21-05-2020 17:15,iCRJl6heRkivqQ3,759.429,7791.86,7227396.857,73.6571
06-06-2020 18:15,3PZuoBAID5Wc2HD,103.375,6495.12,7158981.125,9.95
27-05-2020 23:45,sjndEbLyjtCKgGv,0,0,7112565.000,0
11-06-2020 21:45,iCRJl6heRkivqQ3,0,5692,7385471.000,0
03-06-2020 01:15,zBIq5rxdHJRwDNY,0,0,6476454.000,0
12-06-2020 19:30,ih0vzX44oOqAx2f,0,5710,6392263.000,0
12-06-2020 00:45,1BY6WEcLGh8j5v7,0,0,6450238.000,0
11-06-2020 20:45,zVJPv84UY57bAof,0,5671,7322687.000,0
01-06-2020 04:15,zVJPv84UY57bAof,0,0,7242024.000,0
13-06-2020 09:15,bvBOhCH3iADSZry,8524.12,1206.5,6510985.500,834.038
10-06-2020 07:15,WRmjgnKYAwPKWDb,2798.29,155,7221133.000,274.629
15-06-2020 07:30,McdE0feGgRqW7Ca,1960.71,200.429,7389558.429,192.1
19-05-2020 23:00,WRmjgnKYAwPKWDb,0,0,7060932.000,0
10-06-2020 15:30,wCURE6d3bPkepu2,4636.38,5681.62,6981661.625,454.95
20-05-2020 06:30,1BY6WEcLGh8j5v7,674.286,20,6290117.000,65.2857
03-06-2020 18:45,bvBOhCH3iADSZry,0,7237,6452724.000,0
10-06-2020 21:15,7JYdWkrLSPkdwr4,0,6362,7801091.000,0
08-06-2020 23:15,VHMLBKoKgIrUVDU,0,8488,7394696.000,0
07-06-2020 11:15,zVJPv84UY57bAof,13868.9,2753.14,7288283.143,1352.19
08-06-2020 05:45,7JYdWkrLSPkdwr4,0,0,7778510.000,0
05-06-2020 21:00,YxYtjZvoooNbGkE,0,7603,7342489.000,0
22-05-2020 06:00,WRmjgnKYAwPKWDb,223.625,1,7077359.000,21.6375
30-05-2020 22:45,z9Y9gH1T5YWrNuG,0,7142,7127597.000,0
30-05-2020 15:30,sjndEbLyjtCKgGv,8266,6170.14,7135199.143,808.971
16-06-2020 02:15,adLQvlD726eNBSB,0,0,6512002.000,0
17-05-2020 05:15,ih0vzX44oOqAx2f,0,0,6197810.000,0
28-05-2020 08:15,ih0vzX44oOqAx2f,5771.5,549.5,6279404.500,565.6
26-05-2020 16:45,ZnxXDlPa8U1GXgE,6009,7738.12,6612404.125,588.788
06-06-2020 23:15,VHMLBKoKgIrUVDU,0,6435,7377989.000,0
07-06-2020 14:15,zBIq5rxdHJRwDNY,8551.57,6205,6512933.000,836.186
18-05-2020 03:30,7JYdWkrLSPkdwr4,0,0,7623063.000,0
07-06-2020 20:15,sjndEbLyjtCKgGv,0,6898,7192554.000,0
04-06-2020 12:45,ZnxXDlPa8U1GXgE,7983.43,4297.71,6675181.714,780.443
31-05-2020 16:45,ZoEaEvLYb1n2sOq,1800.75,5601.5,7222449.500,176.537
13-06-2020 09:00,rGa61gmuvPhdLxV,6679.88,1037.12,7323318.125,654.275
07-06-2020 01:30,7JYdWkrLSPkdwr4,0,0,7770457.000,0
19-05-2020 02:45,7JYdWkrLSPkdwr4,0,0,7628372.000,0
11-06-2020 07:45,bvBOhCH3iADSZry,1864.43,120.857,6499330.857,182.757
30-05-2020 20:30,z9Y9gH1T5YWrNuG,0,7142,7127597.000,0
05-06-2020 04:00,YxYtjZvoooNbGkE,0,0,7334886.000,0
29-05-2020 12:30,zVJPv84UY57bAof,12231.9,4386.71,7224859.714,1192.99
17-06-2020 04:00,ih0vzX44oOqAx2f,0,0,6420371.000,0
17-05-2020 14:00,VHMLBKoKgIrUVDU,8569.43,5795.43,7225175.429,837.629
25-05-2020 20:30,bvBOhCH3iADSZry,0,8124,6392336.000,0
11-06-2020 13:45,uHbuxQJl8lW7ozc,6726.12,3535.25,7244043.250,658.8
03-06-2020 13:00,z9Y9gH1T5YWrNuG,11741.2,4360.12,7151634.125,1146.06
28-05-2020 07:15,ZnxXDlPa8U1GXgE,2743.57,148,6619524.000,269.171
18-05-2020 04:00,zVJPv84UY57bAof,0,0,7136015.000,0
21-05-2020 10:30,z9Y9gH1T5YWrNuG,9810,2218.43,7051479.429,957.743
29-05-2020 10:00,ZoEaEvLYb1n2sOq,7667,1540,7203078.000,750.517
24-05-2020 04:45,ih0vzX44oOqAx2f,0,0,6248938.000,0
08-06-2020 06:15,bvBOhCH3iADSZry,423.857,6.57143,6478299.571,40.9714
28-05-2020 07:45,wCURE6d3bPkepu2,4144.14,298,6879493.000,407.129
06-06-2020 04:30,1IF53ai7Xc0U56Y,0,0,6348557.000,0
16-06-2020 16:00,WRmjgnKYAwPKWDb,5104.29,5824.86,7267139.857,500.5
25-05-2020 19:00,adLQvlD726eNBSB,0,9163,6355294.000,0
25-05-2020 11:00,McdE0feGgRqW7Ca,12196,3066.5,7235757.500,1189.1
30-05-2020 17:00,1BY6WEcLGh8j5v7,3089,6571.25,6371945.250,303.488
01-06-2020 07:30,VHMLBKoKgIrUVDU,4402.12,260.25,7334665.250,432.125
02-06-2020 19:15,zVJPv84UY57bAof,0,7451,7255217.000,0
02-06-2020 00:00,3PZuoBAID5Wc2HD,0,0,7121269.000,0
30-05-2020 08:00,zBIq5rxdHJRwDNY,3167,293.75,6450198.750,311.025
26-05-2020 21:45,ih0vzX44oOqAx2f,0,0,6272291.000,0
25-05-2020 14:45,pkci93gMrogZuBj,10702.3,7310.86,7249017.857,1046.09
18-05-2020 18:30,YxYtjZvoooNbGkE,0,5369,7205598.000,0
08-06-2020 17:45,1IF53ai7Xc0U56Y,1194.5,8449,6371787.000,116.287
26-05-2020 04:30,ZnxXDlPa8U1GXgE,0,0,6604666.000,0
27-05-2020 12:15,ZnxXDlPa8U1GXgE,8220.86,3952.43,6616601.429,804
23-05-2020 07:15,zVJPv84UY57bAof,2138,80.375,7172374.375,209.488
26-05-2020 22:45,1BY6WEcLGh8j5v7,0,0,6343669.000,0
22-05-2020 03:45,VHMLBKoKgIrUVDU,0,0,7256361.000,0
11-06-2020 19:15,rGa61gmuvPhdLxV,0,5663,7316432.000,0
30-05-2020 09:00,rGa61gmuvPhdLxV,3837.29,657.571,7223731.571,377.086
25-05-2020 19:45,wCURE6d3bPkepu2,0,8859,6864650.000,0
02-06-2020 10:00,uHbuxQJl8lW7ozc,9773,1946.29,7172888.286,955.629
11-06-2020 22:45,sjndEbLyjtCKgGv,0,5654,7221254.000,0
28-05-2020 18:45,adLQvlD726eNBSB,0,8636,6379009.000,0
09-06-2020 09:15,adLQvlD726eNBSB,7438.62,1373.5,6463377.500,728.05
25-05-2020 05:15,ZoEaEvLYb1n2sOq,0,0,7170169.000,0
30-05-2020 06:45,iCRJl6heRkivqQ3,1205.86,39,7291292.000,117.257
16-06-2020 12:30,1BY6WEcLGh8j5v7,6979.29,3423.86,6477373.857,683.429
01-06-2020 05:00,ih0vzX44oOqAx2f,0,0,6308232.000,0
03-06-2020 21:45,3PZuoBAID5Wc2HD,0,7874,7136488.000,0
09-06-2020 01:45,zBIq5rxdHJRwDNY,0,0,6523269.000,0
02-06-2020 11:45,wCURE6d3bPkepu2,6220.43,3262.14,6918606.143,609.457
31-05-2020 17:30,z9Y9gH1T5YWrNuG,1392.12,6236,7133833.000,135.85
29-05-2020 13:15,zBIq5rxdHJRwDNY,11179.2,5035.75,6447029.750,1091.1
13-06-2020 03:15,7JYdWkrLSPkdwr4,0,0,7812417.000,0
20-05-2020 20:45,rGa61gmuvPhdLxV,0,8821,7152633.000,0
16-06-2020 14:30,sjndEbLyjtCKgGv,9997.38,4918.88,7254457.875,976.212
15-05-2020 16:00,1BY6WEcLGh8j5v7,4551.14,5275.29,6264834.286,446.571
17-05-2020 04:15,7JYdWkrLSPkdwr4,0,0,7615537.000,0
13-06-2020 14:00,adLQvlD726eNBSB,12059.5,6473,6495195.000,1177.09
07-06-2020 01:30,adLQvlD726eNBSB,0,0,6445031.000,0
12-06-2020 21:15,7JYdWkrLSPkdwr4,0,5753,7812417.000,0
08-06-2020 02:15,z9Y9gH1T5YWrNuG,0,0,7183631.000,0
21-05-2020 14:15,sjndEbLyjtCKgGv,7306,6211.29,7064272.286,714.5
04-06-2020 18:00,rGa61gmuvPhdLxV,930.75,8193.88,7265330.875,90.3875
03-06-2020 21:45,ih0vzX44oOqAx2f,0,7699,6329010.000,0
13-06-2020 22:15,rGa61gmuvPhdLxV,0,8389,7330670.000,0
28-05-2020 15:15,pkci93gMrogZuBj,8832.57,7196.29,7272181.286,864.143
23-05-2020 15:15,McdE0feGgRqW7Ca,8122.57,7314.71,7223266.714,794.857
19-05-2020 17:00,bvBOhCH3iADSZry,2459.5,6257.75,6346795.750,241.175
17-06-2020 09:15,rGa61gmuvPhdLxV,5461.25,811.625,7351758.625,535.275
08-06-2020 21:15,VHMLBKoKgIrUVDU,0,8488,7394696.000,0
11-06-2020 06:15,wCURE6d3bPkepu2,148.429,1.28571,6982404.286,14.3
04-06-2020 16:30,1IF53ai7Xc0U56Y,5757.25,7705.5,6340364.500,564.2
17-05-2020 06:30,1IF53ai7Xc0U56Y,475.25,8.25,6196602.250,45.975
13-06-2020 14:15,YxYtjZvoooNbGkE,11478.1,6392.25,7397451.250,1120.25
13-06-2020 12:00,sjndEbLyjtCKgGv,12266.9,4096.12,7231197.125,1196.71
05-06-2020 05:30,adLQvlD726eNBSB,0,0,6430581.000,0
30-05-2020 23:00,VHMLBKoKgIrUVDU,0,7270,7328329.000,0
09-06-2020 14:30,pkci93gMrogZuBj,9720.25,6283.5,7360759.500,949.513
20-05-2020 10:30,3PZuoBAID5Wc2HD,11242.3,2563.71,7023075.714,1098.04
05-06-2020 06:15,iCRJl6heRkivqQ3,301.714,4.57143,7334004.571,29.1714
19-05-2020 10:30,ih0vzX44oOqAx2f,7039.71,1684.43,6212171.429,688.886
04-06-2020 21:45,wCURE6d3bPkepu2,0,0,6939021.000,0
08-06-2020 05:15,1IF53ai7Xc0U56Y,0,0,6363338.000,0
14-06-2020 10:45,wCURE6d3bPkepu2,11289.6,2293,7004662.000,1102.42
10-06-2020 07:00,WRmjgnKYAwPKWDb,2140.38,95.25,7221073.250,209.825
01-06-2020 16:00,wCURE6d3bPkepu2,1685.86,5678.71,6915083.714,164.986
14-06-2020 16:45,YxYtjZvoooNbGkE,2170.38,7098.62,7406537.625,212.775
07-06-2020 15:00,pkci93gMrogZuBj,10063.7,6713.71,7344631.714,982.629
24-05-2020 18:30,ZoEaEvLYb1n2sOq,142.714,7984,7170168.000,13.7857
11-06-2020 15:00,7JYdWkrLSPkdwr4,7548.38,4421.38,7805512.375,738.888
31-05-2020 15:00,iCRJl6heRkivqQ3,2116.57,5344.57,7303942.571,207.486
11-06-2020 18:30,rGa61gmuvPhdLxV,48.625,5662.75,7316431.750,4.6875
26-05-2020 11:15,VHMLBKoKgIrUVDU,7590.29,3418.57,7292943.571,742.1
04-06-2020 00:00,1BY6WEcLGh8j5v7,0,1048.71,6397809.000,0
07-06-2020 16:15,zBIq5rxdHJRwDNY,6561.38,7602.25,6514330.250,642.712
16-05-2020 13:15,rGa61gmuvPhdLxV,10191.4,4065.12,7121931.125,996.138
21-05-2020 13:00,zVJPv84UY57bAof,11985.7,4983.14,7162162.143,1169.39
11-06-2020 04:15,ZoEaEvLYb1n2sOq,0,0,7296071.000,0
11-06-2020 04:45,3PZuoBAID5Wc2HD,0,0,7190469.000,0
16-06-2020 06:30,z9Y9gH1T5YWrNuG,697.25,12.25,7239196.250,67.5875
01-06-2020 04:00,z9Y9gH1T5YWrNuG,0,0,7133897.000,0
04-06-2020 04:00,z9Y9gH1T5YWrNuG,0,0,7155113.000,0
02-06-2020 06:30,YxYtjZvoooNbGkE,477.571,18.2857,7311534.286,46.1714
05-06-2020 04:30,ih0vzX44oOqAx2f,0,0,6337019.000,0
12-06-2020 20:00,rGa61gmuvPhdLxV,0,5849,7322281.000,0
24-05-2020 04:45,ZoEaEvLYb1n2sOq,0,0,7162184.000,0
27-05-2020 06:45,adLQvlD726eNBSB,1651.14,51.8571,6363567.857,161.571
08-06-2020 21:00,ZnxXDlPa8U1GXgE,0,8435,6709698.000,0
16-05-2020 22:45,1BY6WEcLGh8j5v7,0,6292,6271605.000,0
31-05-2020 13:15,pkci93gMrogZuBj,7690.43,4419,7293295.000,751.9
17-05-2020 08:15,McdE0feGgRqW7Ca,5240,490.429,7172511.429,513.657
28-05-2020 10:30,ZnxXDlPa8U1GXgE,10974.9,2556.86,6621932.857,1071.61
15-06-2020 09:30,zBIq5rxdHJRwDNY,8531.43,1510,6566647.000,834.657
23-05-2020 04:45,pkci93gMrogZuBj,0,0,7225200.000,0
24-05-2020 10:45,zBIq5rxdHJRwDNY,10781.9,2185.75,6406666.750,1052.42
09-06-2020 15:00,YxYtjZvoooNbGkE,8245.14,6481,7371791.000,806.914
16-05-2020 07:15,7JYdWkrLSPkdwr4,1965.29,112.286,7609188.286,192.643
21-05-2020 15:45,zBIq5rxdHJRwDNY,5311.86,7237.86,6388099.857,520.843
27-05-2020 07:45,pkci93gMrogZuBj,3939.38,281.75,7258575.750,386.962
27-05-2020 11:15,pkci93gMrogZuBj,10730.4,2658.12,7260952.125,1047.28
02-06-2020 23:00,WRmjgnKYAwPKWDb,0,0,7166917.000,0
12-06-2020 22:30,3PZuoBAID5Wc2HD,0,5900,7202086.000,0
30-05-2020 21:30,ih0vzX44oOqAx2f,0,7146,6302267.000,0
25-05-2020 19:15,YxYtjZvoooNbGkE,0,8813,7261464.000,0
04-06-2020 15:30,z9Y9gH1T5YWrNuG,8867.5,6884.5,7161997.500,867.462
22-05-2020 05:00,bvBOhCH3iADSZry,0,0,6362148.000,0
15-05-2020 13:45,McdE0feGgRqW7Ca,7763.14,4254.86,7163218.857,759.957
11-06-2020 07:45,zVJPv84UY57bAof,2032,132.143,7317148.143,199.186
03-06-2020 14:30,ih0vzX44oOqAx2f,9881.43,5790.86,6327101.857,965.857
19-05-2020 10:45,YxYtjZvoooNbGkE,8150.12,1894.62,7207492.625,797.05
21-05-2020 21:00,zVJPv84UY57bAof,0,7944,7165123.000,0
29-05-2020 19:45,1BY6WEcLGh8j5v7,0,7564,6365374.000,0
16-05-2020 18:15,bvBOhCH3iADSZry,120.714,6137.29,6328647.286,11.6429
06-06-2020 19:15,1IF53ai7Xc0U56Y,0,6542,6355099.000,0
01-06-2020 12:00,WRmjgnKYAwPKWDb,5464.14,3723.57,7157589.571,535.514
02-06-2020 10:30,1IF53ai7Xc0U56Y,7200.71,2212.29,6319656.286,705
02-06-2020 13:00,McdE0feGgRqW7Ca,12320,4517.5,7297269.500,1201.56
25-05-2020 18:45,WRmjgnKYAwPKWDb,0,8879,7109996.000,0
10-06-2020 14:30,1IF53ai7Xc0U56Y,5842.71,5580,6385602.000,572.229
30-05-2020 02:15,pkci93gMrogZuBj,0,0,7281535.000,0
31-05-2020 00:15,ZoEaEvLYb1n2sOq,0,0,7216848.000,0
17-06-2020 14:00,VHMLBKoKgIrUVDU,6125.5,4764.25,7454965.250,600.138
04-06-2020 07:45,wCURE6d3bPkepu2,3460,255.571,6931031.571,339.5
09-06-2020 06:00,ZnxXDlPa8U1GXgE,174.143,1,6709699.000,16.8
20-05-2020 22:30,pkci93gMrogZuBj,0,8849,7210198.000,0
14-06-2020 21:45,bvBOhCH3iADSZry,0,3958,6521600.000,0
07-06-2020 18:30,zBIq5rxdHJRwDNY,66,8182.88,6514910.875,6.375
08-06-2020 15:00,1IF53ai7Xc0U56Y,10248,7103.86,6370441.857,1001.91
17-06-2020 05:45,ZoEaEvLYb1n2sOq,0,0,7335882.000,0
13-06-2020 09:00,bvBOhCH3iADSZry,8345.86,1004,6510783.000,816.729
01-06-2020 15:45,adLQvlD726eNBSB,1509.62,5816.25,6406520.250,147.525
10-06-2020 04:30,rGa61gmuvPhdLxV,0,0,7304204.000,0
23-05-2020 14:15,ZnxXDlPa8U1GXgE,8185.12,6522,6585661.000,801.1
30-05-2020 13:30,1BY6WEcLGh8j5v7,9501.57,3913.57,6369287.571,929.257
11-06-2020 22:45,iCRJl6heRkivqQ3,0,5692,7385471.000,0
30-05-2020 19:45,rGa61gmuvPhdLxV,0,7364,7230438.000,0
26-05-2020 04:00,McdE0feGgRqW7Ca,0,0,7241649.000,0
09-06-2020 04:45,ih0vzX44oOqAx2f,0,0,6366909.000,0
29-05-2020 12:45,zBIq5rxdHJRwDNY,11860.9,4451.88,6446445.875,1156.45
15-05-2020 14:30,VHMLBKoKgIrUVDU,6612.14,4800,7211208.000,647.257
06-06-2020 15:00,7JYdWkrLSPkdwr4,4010,5721.88,7769861.875,393.812
10-06-2020 18:45,ZnxXDlPa8U1GXgE,0,6438,6724210.000,0
27-05-2020 19:30,uHbuxQJl8lW7ozc,0,0,7135258.000,0
06-06-2020 02:30,1IF53ai7Xc0U56Y,0,0,6348557.000,0
20-05-2020 12:45,rGa61gmuvPhdLxV,12802.4,5083.14,7148895.143,1248.26
08-06-2020 22:30,sjndEbLyjtCKgGv,0,8371,7200925.000,0
25-05-2020 12:00,uHbuxQJl8lW7ozc,12545.4,4204.75,7116056.750,1223.15
17-06-2020 01:45,ZoEaEvLYb1n2sOq,0,0,7335882.000,0
27-05-2020 11:30,YxYtjZvoooNbGkE,12828.9,3115.86,7272448.857,1250.81
26-05-2020 02:15,WRmjgnKYAwPKWDb,0,0,7109996.000,0
13-06-2020 08:30,bvBOhCH3iADSZry,6447.14,656.714,6510435.714,631.557
16-06-2020 14:00,sjndEbLyjtCKgGv,6738.88,4623.62,7254162.625,659.975
07-06-2020 22:30,iCRJl6heRkivqQ3,0,8277,7356511.000,0
13-06-2020 04:30,adLQvlD726eNBSB,0,0,6488722.000,0
10-06-2020 12:45,zBIq5rxdHJRwDNY,11431.8,3878.25,6535283.250,1115.33
15-06-2020 19:15,ZnxXDlPa8U1GXgE,0,6757,6758504.000,0
17-06-2020 14:15,sjndEbLyjtCKgGv,6164.57,4800.86,7260594.857,603.957
07-06-2020 02:45,iCRJl6heRkivqQ3,0,0,7348234.000,0
18-05-2020 19:45,pkci93gMrogZuBj,0,5364,7194411.000,0
30-05-2020 10:30,1BY6WEcLGh8j5v7,5001.75,1306.25,6366680.250,490.363
11-06-2020 23:00,bvBOhCH3iADSZry,0,5197,6504407.000,0
28-05-2020 13:15,z9Y9gH1T5YWrNuG,11709.1,5716.29,7109601.286,1142.44
23-05-2020 16:30,YxYtjZvoooNbGkE,5492,8093.75,7244214.750,538.312
10-06-2020 19:00,ZnxXDlPa8U1GXgE,0,6438,6724210.000,0
22-05-2020 16:00,iCRJl6heRkivqQ3,3202.75,6828.12,7234270.125,314.95
04-06-2020 12:00,VHMLBKoKgIrUVDU,11685.8,3621.88,7359282.875,1140.5
06-06-2020 02:15,ih0vzX44oOqAx2f,0,0,6344476.000,0
15-05-2020 19:15,1BY6WEcLGh8j5v7,0,5754,6265313.000,0
15-05-2020 13:30,1IF53ai7Xc0U56Y,8212,3935.88,6187580.875,803.725
16-05-2020 11:15,iCRJl6heRkivqQ3,7477.29,2467.29,7186877.286,732.071
19-05-2020 01:30,ih0vzX44oOqAx2f,0,0,6210487.000,0
03-06-2020 13:30,adLQvlD726eNBSB,10372.2,5006.5,6419282.500,1013.7
10-06-2020 22:15,1IF53ai7Xc0U56Y,0,6598,6386620.000,0
18-05-2020 20:30,McdE0feGgRqW7Ca,0,5464,7185091.000,0
17-06-2020 12:15,1IF53ai7Xc0U56Y,13797.1,3182.57,6430714.571,1345.24
16-05-2020 13:45,adLQvlD726eNBSB,6833.29,4902.43,6282640.429,669.229
28-05-2020 00:15,ZoEaEvLYb1n2sOq,0,0,7193291.000,0
17-05-2020 14:15,uHbuxQJl8lW7ozc,6028,5716.12,7057055.125,590.525
26-05-2020 11:45,VHMLBKoKgIrUVDU,12073.7,3924.14,7293449.143,1177.99
17-05-2020 21:15,pkci93gMrogZuBj,0,7397,7189047.000,0
16-05-2020 09:45,1IF53ai7Xc0U56Y,8083,1397.88,6191399.875,791.075
23-05-2020 12:15,ih0vzX44oOqAx2f,13004.2,4239.12,6244782.125,1267.95
17-06-2020 05:45,iCRJl6heRkivqQ3,0,0,7420306.000,0
24-05-2020 09:00,ih0vzX44oOqAx2f,7957.12,949.5,6249887.500,778.8
02-06-2020 21:15,sjndEbLyjtCKgGv,0,7439,7155447.000,0
05-06-2020 23:45,rGa61gmuvPhdLxV,0,7741,7273090.000,0
08-06-2020 00:45,sjndEbLyjtCKgGv,0,0,7192554.000,0
26-05-2020 19:30,1IF53ai7Xc0U56Y,0,0,6274638.000,0
28-05-2020 11:30,sjndEbLyjtCKgGv,12926.7,3508.43,7116073.429,1260.33
29-05-2020 14:00,adLQvlD726eNBSB,6827.71,6133.43,6385142.429,668.7
14-06-2020 20:30,zBIq5rxdHJRwDNY,0,7315,6565137.000,0
08-06-2020 19:15,uHbuxQJl8lW7ozc,0,8405,7225554.000,0
25-05-2020 00:00,1IF53ai7Xc0U56Y,0,0,6257480.000,0
18-05-2020 16:45,ih0vzX44oOqAx2f,2910.25,5097,6210298.000,285.65
12-06-2020 22:30,ih0vzX44oOqAx2f,0,5710,6392263.000,0
25-05-2020 04:30,sjndEbLyjtCKgGv,0,0,7089351.000,0
18-05-2020 04:00,ZoEaEvLYb1n2sOq,0,0,7118208.000,0
29-05-2020 09:45,wCURE6d3bPkepu2,8460.71,1372.14,6889081.143,827.743
23-05-2020 11:15,3PZuoBAID5Wc2HD,12275,3161,7047777.000,1197.41
17-05-2020 11:00,zVJPv84UY57bAof,9471.88,2772.12,7131307.125,924.925
27-05-2020 10:45,1IF53ai7Xc0U56Y,9012.29,2436,6277074.000,881.029
18-05-2020 22:30,1IF53ai7Xc0U56Y,0,5453,6209806.000,0
11-06-2020 00:15,rGa61gmuvPhdLxV,0,0,7310769.000,0
05-06-2020 21:30,3PZuoBAID5Wc2HD,0,0,7152486.000,0
31-05-2020 22:15,ih0vzX44oOqAx2f,0,5965,6308232.000,0
11-06-2020 21:15,1IF53ai7Xc0U56Y,0,5704,6392324.000,0
20-05-2020 12:00,adLQvlD726eNBSB,12996.6,4377,6308890.000,1267.51
12-06-2020 18:00,rGa61gmuvPhdLxV,828.143,5829.29,7322261.286,80.3571
07-06-2020 19:45,1IF53ai7Xc0U56Y,0,8239,6363338.000,0
29-05-2020 14:15,ZoEaEvLYb1n2sOq,9511.12,6082.38,7207620.375,929.862
13-06-2020 10:15,zVJPv84UY57bAof,10050,2009.62,7330559.625,981.163
17-06-2020 09:45,adLQvlD726eNBSB,5954.75,1170,6519568.000,583.475
03-06-2020 03:45,1BY6WEcLGh8j5v7,0,0,6390468.000,0
07-06-2020 07:00,sjndEbLyjtCKgGv,1759.43,88,7185744.000,172.429
15-06-2020 14:30,1BY6WEcLGh8j5v7,8455.57,4988.71,6472663.714,827.271
01-06-2020 02:15,1BY6WEcLGh8j5v7,0,0,6377931.000,0
19-05-2020 16:15,ZoEaEvLYb1n2sOq,5311.57,6380.29,7129907.286,520.743
01-06-2020 20:00,3PZuoBAID5Wc2HD,0,5965,7121269.000,0
27-05-2020 22:00,z9Y9gH1T5YWrNuG,0,0,7103885.000,0
06-06-2020 18:00,McdE0feGgRqW7Ca,276,6479,7331160.000,26.6
14-06-2020 20:15,1BY6WEcLGh8j5v7,0,4012,6467675.000,0
23-05-2020 12:30,pkci93gMrogZuBj,12225.4,4606.29,7229806.286,1193.04
31-05-2020 17:45,McdE0feGgRqW7Ca,1061,6158.62,7286723.625,103.125
22-05-2020 13:00,adLQvlD726eNBSB,11439.5,4435,6326008.000,1093.77
15-05-2020 13:00,pkci93gMrogZuBj,5131.86,3674.14,7172776.143,503.129
26-05-2020 10:00,zVJPv84UY57bAof,10542.7,1974.86,7199583.857,1030.51
29-05-2020 10:45,pkci93gMrogZuBj,11443.4,2457.88,7275715.875,1117.09
06-06-2020 03:45,zVJPv84UY57bAof,0,0,7279090.000,0
04-06-2020 17:15,1BY6WEcLGh8j5v7,3499.12,7390.75,6405199.750,343.975
04-06-2020 06:15,WRmjgnKYAwPKWDb,394,5.42857,7174632.429,38.0714
15-05-2020 03:45,WRmjgnKYAwPKWDb,0,0,7028673.000,0
10-06-2020 09:00,z9Y9gH1T5YWrNuG,7211,865.375,7199918.375,706.1
09-06-2020 09:30,sjndEbLyjtCKgGv,8967.43,1485.57,7202410.571,876.329
16-06-2020 21:00,pkci93gMrogZuBj,0,6261,7409478.000,0
18-05-2020 09:45,ih0vzX44oOqAx2f,1537.5,583.875,6205784.875,150.238
05-06-2020 01:15,pkci93gMrogZuBj,0,0,7323691.000,0
19-05-2020 07:00,ih0vzX44oOqAx2f,2423.75,52.5,6210539.500,237.7
05-06-2020 12:30,z9Y9gH1T5YWrNuG,3578.14,3881.14,7167143.143,351.7
04-06-2020 02:00,YxYtjZvoooNbGkE,0,0,7326756.000,0
22-05-2020 22:45,YxYtjZvoooNbGkE,0,0,7236121.000,0
30-05-2020 00:30,zVJPv84UY57bAof,0,0,7228687.000,0
18-05-2020 13:45,VHMLBKoKgIrUVDU,13382.8,3285.88,7230382.875,1304.83
02-06-2020 22:00,ZnxXDlPa8U1GXgE,0,0,6662968.000,0
10-06-2020 15:45,ih0vzX44oOqAx2f,3712.88,5650.25,6380405.250,364.913
14-06-2020 05:30,uHbuxQJl8lW7ozc,0,0,7260531.000,0
13-06-2020 22:30,uHbuxQJl8lW7ozc,0,8437,7260531.000,0
19-05-2020 22:15,7JYdWkrLSPkdwr4,0,6836,7635208.000,0
10-06-2020 06:30,VHMLBKoKgIrUVDU,935.25,22.75,7402838.750,90.8125
20-05-2020 07:45,z9Y9gH1T5YWrNuG,4241.86,279.857,7040744.857,416.671
04-06-2020 09:15,uHbuxQJl8lW7ozc,7413.57,1077.14,7187332.143,725.729
09-06-2020 10:45,McdE0feGgRqW7Ca,12434.8,2752.12,7349534.125,1212.72
03-06-2020 05:45,rGa61gmuvPhdLxV,0,0,7249330.000,0
