Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
12.950,69.06,0.081,31601.01266,20173.9,14642.9
13.300,66.15,0.084,42504.40678,27176.9,26125.5
21.920,63.99,0.110,39525.95186,23422.4,17402.6
20.730,47.58,4.923,46439.21225,27343.6,20734.8
20.650,72.10,4.919,35164.98906,23560.6,10942.2
14.770,85.80,0.069,41609.64478,21141.8,27665.5
25.950,70.10,4.921,35095.22124,21884.4,13502.8
27.870,50.13,4.917,33943.31126,21790.9,22443.3
20.680,66.64,0.073,29716.92308,26267.4,10941.7
15.840,83.20,0.097,26064.94530,16211.2,10382
22.360,67.79,4.933,48189.02655,28526.8,21251.4
25.560,55.79,0.290,31992.21239,17169.2,14608.9
15.880,36.64,4.919,29975.38462,25114.5,9478.55
23.870,47.98,4.910,36186.57807,25959.5,34481.7
13.460,67.07,0.084,29277.41658,17904.7,14272
19.360,68.94,0.079,39927.82979,20820.7,25670.3
15.660,74.00,0.069,21225.85551,15976.7,9115.97
29.760,22.61,4.965,34069.38053,20125.6,14491.2
10.780,79.50,0.081,27392.55113,16639.9,12916.4
7.040,65.68,0.088,28391.18644,17598.8,17853.1
16.350,72.50,0.084,21477.54575,12189.4,11252.4
24.230,62.79,4.924,32266.19469,17057,13820.5
18.590,81.60,4.916,24829.75930,15580.1,11455.8
18.630,44.41,0.082,35118.98734,22468.1,16973.5
34.340,29.38,4.912,43598.67110,28150.6,31915
25.220,41.27,0.082,31739.80328,18694.7,18294.4
10.980,87.10,0.089,23554.72340,15051.2,10236.8
14.830,61.93,0.082,29892.20339,19586.6,13876.1
21.830,68.06,0.071,29575.62914,19332.2,13865.4
9.780,87.70,0.081,23174.80851,13404.9,13918.1
25.630,85.70,4.915,31657.67442,20407.6,27113
21.250,70.00,0.071,31329.23077,24028.5,11427.5
19.810,81.70,0.066,27673.84615,22418.2,14290.1
11.860,49.18,0.086,34511.18644,20830.4,16741.6
23.140,61.52,4.903,34668.67925,25557.3,28667.6
25.740,55.44,0.080,34094.16393,19794.4,17880.5
12.980,51.00,0.083,36449.62025,23095.4,21316.6
21.780,39.91,0.088,35775.24220,21281.1,18624
13.440,52.27,0.082,38273.36170,22456.1,22738.1
18.120,65.75,0.082,23946.49180,14492.9,15810.9
17.270,61.66,0.080,20597.50820,12315.8,9922.59
19.100,83.80,4.918,27950.16393,17635.9,17081.8
24.620,65.36,0.073,34229.40397,21476.5,16677.4
15.240,52.49,0.079,37433.89831,23069.9,17534.7
21.150,79.80,4.921,43741.59292,25679,19780.5
22.840,62.32,4.908,40690.78801,28834.2,32032.1
13.310,47.76,0.081,30917.11027,25564.9,9553.9
11.950,86.00,4.916,21649.23077,15545.5,10739.3
28.030,43.58,4.909,41841.50943,28222.2,26013.3
20.850,82.90,0.070,38908.60927,23931.4,25863.9
10.610,85.00,0.071,32770.72340,19745.1,19515.5
15.690,85.60,4.921,27289.91150,16166.3,12949.7
18.250,89.00,4.918,24802.62295,15440.2,14738.1
23.800,74.20,0.267,46398.58407,27707.3,23598.9
19.300,85.10,0.066,22529.23077,17405,10351.8
21.840,54.01,0.070,31261.37705,20344.3,17740.6
22.420,79.10,4.917,26625.69536,15451.6,18892.8
20.640,90.00,0.067,21895.62914,13367.2,11088.7
17.220,79.90,0.074,32172.91712,19088.8,18240
22.110,72.10,4.922,33614.70460,21618.7,12821.4
13.800,73.30,0.086,33480.00000,23934.3,17175.8
21.880,61.42,4.925,30816.63020,17536.9,14548.8
15.870,81.20,0.072,33319.95694,16119.3,20002.9
18.470,86.90,4.917,26947.22101,18100.8,8275.26
13.530,69.41,0.086,21686.15385,16493.8,10178.3
30.940,62.49,4.905,41451.54273,31521.9,28986.6
10.840,90.40,0.087,31961.87234,17817.1,13337.4
19.150,76.90,4.918,32180.45902,21094.7,15840
12.060,85.70,4.920,18886.15385,13273.1,10201.4
8.490,74.70,0.087,27384.40678,16832.8,13436.1
21.040,67.93,4.918,33540.19672,21440.2,17017.7
14.310,64.54,0.083,37604.05063,25035.9,23710.8
18.680,92.90,0.067,27224.50766,18190.5,11059
18.680,86.80,0.067,25671.34426,15042.7,15886.6
15.800,82.70,0.075,30387.25511,15195.5,18536.7
11.440,77.50,0.079,22954.93671,15403,14874.2
23.820,61.13,0.070,36538.81838,23706.2,13136.5
22.580,69.23,0.074,38501.72185,24118.5,21273.6
15.220,37.16,4.922,30843.07692,26044.2,11173
18.860,58.59,4.917,43175.48936,25653.7,24799.4
26.740,73.50,4.913,34744.98339,25279.7,32180.1
10.260,88.90,0.081,22353.70213,14231.7,10527.1
11.180,84.80,0.085,24731.23404,15779.3,11851
20.280,54.93,4.902,29311.43174,19779.1,18977.3
13.780,67.56,0.078,24467.79661,15610.9,11352.1
14.730,76.00,0.081,34805.10638,21812.2,16612.3
24.680,67.12,0.069,37641.37625,26367.1,24225.7
13.670,71.90,0.072,23991.86441,14075.4,12631.5
13.560,68.03,0.080,24602.45425,14286.4,15505.5
24.420,67.18,4.926,36073.11258,20705.6,23790.3
19.800,86.80,0.067,21539.60265,10044.1,10947
22.560,42.53,4.916,43700.45902,24624.1,26106.6
16.390,68.09,0.072,31900.59574,20114.6,17041.9
22.360,76.80,4.916,32196.10619,17981.3,13090.9
15.580,81.40,0.083,22024.61538,17676.4,10097.3
12.080,90.30,0.082,24057.19149,14498.8,14638.1
28.790,65.33,4.912,39994.68439,26324.1,30902.8
21.540,54.45,4.923,38382.95228,26682.6,27301.3
18.690,86.50,0.063,25633.57377,15120.7,15624.3
14.040,40.15,0.080,31720.15209,27063.5,9888.12
17.030,75.10,0.070,39346.56620,21262.7,26653.1
20.160,59.02,4.923,39262.30088,19897.3,22245.7
12.480,55.17,0.081,43400.50633,26910.6,25266.5
24.950,47.22,4.912,46981.18162,26835.7,19818.6
13.460,58.88,0.076,34348.28897,29718.3,14567.1
25.220,60.42,4.908,46979.40199,30843,43585.6
21.370,50.16,4.911,23850.09967,15869.6,17147.4
15.340,63.49,0.078,23324.71483,18679.3,9000.72
14.040,80.40,0.078,28726.46809,17857.3,15636.8
19.070,83.30,0.070,21532.30769,16757.9,9709.88
24.420,48.72,4.906,30554.15282,21197.5,25938.1
24.470,59.66,4.933,37866.90265,23287.7,13914.6
15.290,76.90,0.074,37889.62025,23573.3,23982.7
29.960,41.33,4.924,40071.22924,26324.1,33879.2
17.360,54.09,0.080,25120.00000,20432.2,11716.6
7.260,78.50,0.084,22809.11392,14290.6,14573.5
25.180,62.31,0.071,39073.90728,20937.6,20068.4
19.490,79.10,0.077,37820.85246,21774.6,22509.5
14.140,79.40,0.083,27243.74596,14777.6,18257.5
14.800,58.95,0.080,21560.45627,17663.1,9674.91
21.520,57.47,0.082,29991.07221,23366.4,8998.91
23.850,44.08,4.928,28443.18584,15983,13691
9.980,85.10,0.087,23248.34043,13254.9,14591.6
15.840,55.09,0.080,35212.88136,22614,17390
9.420,91.00,0.080,24156.61017,14294.2,15184.4
14.050,82.10,0.081,36720.91255,31007.1,15103
18.750,74.20,0.079,28012.25383,17253.1,12360.4
12.000,84.80,0.082,35270.80851,20385.4,17436.8
9.350,86.20,0.084,21365.77947,16510.6,9703.72
20.540,65.50,0.118,26518.68709,16558.5,11607.5
26.670,83.10,4.913,40281.64262,28473.1,25230.8
18.000,51.70,0.083,22558.17490,18145.4,7312.36
11.410,64.37,0.085,34535.69620,22639.5,18373
18.750,65.43,0.071,29618.46154,25798.8,12052
18.050,70.80,0.074,30988.67600,17336.5,17704.7
22.920,75.50,4.907,30190.56478,20468.4,24534.2
18.000,91.00,4.988,26272.91028,17746.1,8146.87
22.080,56.59,4.902,41483.50721,28838,31544.6
15.620,71.30,0.072,37746.91066,20459.9,25797.8
14.440,76.50,0.082,22387.11864,13641.3,13887.7
14.060,48.06,0.085,42534.91525,24558.1,25575.6
15.150,49.00,0.085,31478.64407,19174.5,14593.9
13.310,69.05,0.085,30184.85106,19082.9,13865.8
15.290,87.50,0.068,30071.04413,17296.1,18519.3
29.460,39.45,0.073,42685.37181,29107.9,27090.7
13.420,84.60,0.078,32709.44681,19441.5,19643.2
16.760,85.60,0.078,27060.65646,15647.3,11776.8
30.540,47.26,4.909,36913.75415,25211.4,28878.3
20.910,82.00,0.068,24578.54305,14227.9,12051.7
21.210,71.40,4.917,23987.28477,15200.8,15271.4
8.630,90.60,0.080,22515.25424,13065,14345
28.420,75.80,4.902,42026.90344,29222,32351.1
24.880,84.60,4.916,34253.82060,22302.5,26829.8
16.310,82.40,0.068,43017.09365,23110.4,27572.4
13.840,86.10,4.915,32580.76596,19525.6,19736.1
23.890,46.70,0.086,33993.84615,24091.7,12988.9
20.010,56.05,4.905,32865.88235,23325.9,26717.5
13.400,59.85,0.076,39288.21293,33363.6,16232.4
23.360,81.30,4.922,46640.70796,28212.5,20310
20.290,68.41,4.923,32102.23195,26600.4,12354.5
23.670,58.42,0.070,33568.21192,22355.9,17067.3
28.010,74.30,4.904,40952.89678,27640.5,32345.1
18.850,51.07,0.083,29978.73418,17642.6,16805.8
20.930,64.23,0.070,36700.32787,24442.1,16574.6
15.790,70.40,0.074,30637.26236,26172.4,12533
15.680,86.00,0.065,26250.49180,16625.4,12108.8
20.530,70.20,0.297,26996.81416,16024.1,12832
20.070,79.50,0.068,26566.15385,21332.2,12173.5
13.940,65.93,0.078,22802.03390,13962.3,14721.3
12.740,74.60,4.918,42815.59322,25499.1,25344
21.270,70.30,0.072,30387.69231,22425.6,9987.47
28.170,54.54,0.066,35539.07285,19721.4,22910
16.380,73.90,0.073,33077.46835,20341.6,16256.4
26.850,47.60,4.924,36549.93377,23560.9,29059.9
13.340,54.57,0.078,26007.60456,21348.9,10447.1
20.050,59.19,4.907,25406.51163,17411.4,20346.8
20.650,83.80,0.067,41972.98013,25259.9,26425.1
14.870,71.40,0.084,35871.86441,21782.4,17667.9
10.300,87.80,0.083,22978.72340,13148.8,13709
24.440,85.80,4.915,43554.01993,27638,32891
20.130,77.60,0.068,31796.92308,25899.2,14255.4
25.860,35.79,0.079,31790.16393,19515.8,20090
24.390,38.47,0.074,37770.49180,22016.1,24246.8
19.460,77.30,4.924,34560.00000,21666.9,21576.7
22.840,70.90,0.067,35007.43982,19568.5,13159.9
11.730,67.69,0.087,22588.47458,12259,13951.4
9.940,84.60,0.081,23358.63830,13822,14289.7
27.850,51.23,4.925,34725.29801,22902.3,22461
11.280,88.20,0.091,29069.61702,20667.1,14115.5
30.910,38.35,4.905,40179.66777,32453.2,30999.2
21.580,54.65,4.927,42575.57522,22385.9,25352.2
9.130,85.40,0.073,25595.23404,15307.3,15729.7
27.000,50.18,4.902,37213.05216,27731.8,29763
24.130,40.95,4.929,31641.76991,17786.7,15020.7
23.600,62.91,0.067,45817.89123,31183.5,34373.4
13.360,83.40,0.070,33146.35091,18315.3,23080.7
34.110,32.85,4.926,29240.13289,30736.7,26739.4
12.960,76.80,0.072,41006.58228,24962.9,25335.9
12.340,77.20,4.916,22503.05085,13054.1,14333.4
27.850,79.00,4.906,37622.19756,30484.1,36377.7
24.670,89.40,4.921,40313.60710,25200,22835.4
16.970,67.16,0.073,33481.53191,19990.2,17105.8
22.510,58.66,4.919,35982.68852,22361.6,18067
11.290,62.90,0.079,35001.19149,20487.8,17663.2
26.640,64.83,4.907,41110.96346,29483.5,32210.2
15.590,88.70,0.074,31181.53846,25568.2,15955.7
10.830,76.00,0.078,33204.56274,26868.4,14313.6
15.810,87.20,0.080,26613.21663,14325.3,11695.1
24.220,82.30,0.082,28863.78738,18816.5,22413.4
28.070,35.75,4.915,35535.94684,25051.9,26757.5
25.050,56.77,4.919,35516.85246,21470,17454.9
20.020,90.80,0.065,33287.00219,23706.2,12016
17.970,73.10,0.070,40641.04918,24118.9,24526.6
15.420,45.08,4.915,31212.30769,24247.9,11254
21.210,66.46,4.924,33552.78689,22198.1,17110.9
17.070,76.30,4.918,33399.49367,19929.5,16366.3
9.600,82.60,0.085,22436.92308,18145,8616.87
27.920,40.69,4.905,41889.16944,29491.1,26703.3
16.080,59.58,0.082,40052.65823,24514.3,24717.1
15.290,82.30,0.074,44245.06329,26739.2,25561.4
25.990,56.02,4.908,30815.68106,22336.7,23196.7
19.490,82.80,4.923,40485.66372,24279.4,19451
24.580,88.90,4.919,29234.71698,17935.4,18375.4
18.290,79.10,0.067,38223.73770,23264.4,23150.8
30.370,25.51,4.911,43630.56478,29289.9,38367.9
26.330,64.76,4.905,50749.23588,34834.2,41615.4
15.460,48.06,4.921,32292.76596,17678,16803.9
16.190,80.90,0.073,37390.76923,30860.3,21669.4
13.570,86.20,0.075,33702.12766,20820.7,15932.9
5.895,83.90,4.913,27692.77567,21617.7,8384.15
13.440,90.50,0.065,25532.48654,12589,16704
30.360,44.05,4.907,44332.22591,28701.3,40295.9
6.013,71.40,0.084,30379.74684,19641.3,19020.7
10.480,55.03,0.091,30489.11392,20046.2,19414
16.580,88.70,4.911,26993.31148,17632.2,11904.8
18.800,54.35,0.085,44795.80328,27143,26199.8
15.100,83.50,0.071,43716.45570,26812.2,25596.1
15.670,84.90,0.079,24535.38462,20201.7,12023.1
16.170,59.63,0.074,29554.37262,24055.2,10781.3
14.050,86.00,4.915,22649.27790,17678.8,10440.4
17.010,45.17,0.077,35896.70886,22161.7,17731.1
8.620,86.20,4.916,26366.53992,20737.6,7715.73
25.530,86.70,4.920,30413.82060,18478.5,24781.3
18.830,47.43,0.082,33071.18644,20943.5,16156.9
21.680,78.30,0.066,31610.06623,21809.6,19808.5
27.590,71.20,4.916,38540.33223,26419,30179.7
18.170,59.42,0.084,32117.46835,17916.1,17603.9
23.050,63.75,4.921,41971.11597,28392.9,18534.7
11.170,80.70,0.074,41912.54237,24988.4,25367.2
24.100,65.61,4.926,33911.52318,19223.7,19087.8
27.450,36.64,4.919,36360.39344,23130.7,18597.6
6.438,67.45,0.087,23149.83051,13805.5,14987.6
16.640,27.34,0.091,31532.93617,19946.3,15642.6
17.470,58.31,0.083,27607.60456,20866.5,8856.66
21.090,67.76,0.273,34101.23894,20237.8,16497.5
13.440,73.00,0.086,31588.47458,19521,14211.9
11.720,85.90,4.915,28513.22034,20494.8,14356.6
23.570,62.33,4.926,37796.81416,22741.4,13220.3
14.330,90.10,0.069,43153.49839,21530.3,28916.4
27.440,40.59,4.915,44134.48505,31264.6,38795.6
25.740,43.81,4.936,29774.86726,17285.2,15209
21.500,71.80,4.925,37301.35667,23463.5,12220.3
23.820,84.60,4.917,40575.71587,26142.8,27379.6
13.910,75.60,0.071,41674.93671,25309.4,25827.5
11.720,83.40,0.074,44756.42553,23004.9,24590.3
18.540,80.40,0.070,38790.29508,23379.6,21460.1
21.960,49.93,4.923,31131.72867,25752.7,11257.4
13.800,81.80,0.081,22481.98062,13512.8,14702.5
18.850,48.90,0.081,30950.88608,18138.6,17679
13.560,73.90,0.082,30966.10169,19900.3,14489.7
15.020,80.20,0.080,25797.24590,15852.6,15624.3
13.230,81.30,0.073,38434.57627,22019.5,24342.5
22.900,62.10,4.905,31906.44518,21372.2,26522.5
11.480,85.70,0.074,32540.33898,19612.2,20550.8
19.350,82.10,0.268,26576.28319,15245.7,13908.7
9.770,46.78,0.083,38288.13559,22234.7,23213.7
17.800,74.60,0.079,30014.95082,18312.1,19098.9
16.080,79.40,4.907,43543.14894,25858.5,25002.6
20.600,80.50,4.917,23014.56954,11937.6,13369.1
22.630,86.20,4.914,37471.78808,22161.3,28959.5
25.830,42.62,0.083,32795.23404,19273.2,17442.6
16.270,85.50,0.075,35496.23251,19132.8,20334.5
26.750,78.10,4.909,31529.76693,21193.2,21655.7
13.070,61.08,0.082,34180.08511,19990.2,20943.9
22.900,39.01,0.082,35490.03229,20943.8,18891.6
7.690,51.65,0.086,24284.74576,13940.4,14032.4
14.790,56.36,4.923,32369.23077,24947.1,10785.5
14.270,90.00,0.069,31056.87836,15631.8,18379.6
14.840,85.70,0.088,33394.35953,19026.5,22196.4
18.990,70.30,0.070,24301.53846,19193.8,11739.8
10.890,85.90,0.070,23528.13559,12747.7,13962.9
10.110,84.80,0.085,25466.15970,20619.8,11127
27.400,52.12,4.909,36696.87708,25910.1,31270.3
19.300,75.40,0.079,23650.33113,15335.6,12802
14.960,57.74,0.079,23888.13559,13119.8,12284.1
16.590,78.20,0.073,19784.61538,15921.1,8813.49
16.760,86.30,0.072,29339.23404,17531.7,18110.3
13.930,65.85,4.917,36708.74525,30005.5,15817.5
15.420,53.14,0.082,23991.86441,14374.5,14773.4
15.910,55.11,0.083,36708.74525,31717.7,15546.7
19.750,68.25,0.071,37593.84615,30626,16788.4
24.350,60.46,0.081,35940.13129,23512,13154
24.820,77.20,4.903,38517.20311,26979.1,31008.9
14.000,89.90,0.066,27820.36598,14913.2,14411.6
20.660,63.03,0.081,24628.09628,19908.3,11385.8
12.500,86.50,4.916,32949.15254,21009.1,16400.1
13.480,89.40,0.085,32541.44487,26124.6,9473.23
15.840,83.90,0.072,23672.42196,14253.4,11805.1
18.130,66.80,0.072,42756.19672,24854.5,25704.3
13.500,59.65,4.923,40289.36170,23154.9,23818.1
23.950,56.43,4.912,34247.44186,24953.2,30607.5
16.300,35.46,0.090,30552.51064,19485.4,14696.1
14.940,69.57,0.079,21849.11392,12988.4,14729.6
13.370,50.40,0.078,38692.01521,33514.6,16370.7
28.230,32.19,0.074,34408.91803,20775.2,17303.3
18.100,81.10,4.917,31514.33628,19092.7,14573.6
19.430,80.30,4.912,25533.22974,15118.5,13867.3
21.740,87.10,4.911,26244.95575,15032.4,12920.3
27.340,49.58,0.070,40575.71587,28096.7,25598
28.730,60.80,4.912,39567.30897,28051.9,28727.7
17.380,77.70,0.084,32590.76923,26892.1,14752.8
13.150,55.61,0.081,43932.20339,25688.8,24562.5
22.260,60.02,0.270,43301.94690,25506.9,20627.7
19.770,66.74,4.921,31156.92308,22325.2,19055.4
19.790,84.90,4.916,27684.95575,18595,10025.6
17.530,87.60,4.915,24802.62295,15299.1,15297.8
17.630,61.68,0.082,31117.87072,25579.6,12556.1
24.390,72.60,4.911,31038.93688,19948.1,25432
13.910,81.30,0.083,37213.68821,31147,15621.6
25.660,51.52,0.321,32750.44248,19627.9,16356.3
22.220,56.36,4.922,25706.31229,16249.4,17822.3
16.510,74.10,0.073,34659.20344,20533.2,19141.8
8.700,76.20,0.084,24328.51711,20200.1,11190.4
20.890,62.75,0.270,31170.26549,19931,12526.1
10.390,66.61,0.086,34401.35593,20443.8,16602.7
9.510,76.80,0.079,25652.65823,15869.9,13335.9
22.580,50.42,4.902,26952.45283,18262.3,20151
20.440,74.60,0.068,36322.62295,22896.6,17443.2
17.900,76.80,0.081,29265.70213,17396.3,17785.2
16.540,26.87,0.088,33457.02128,20546.3,17221.9
22.430,86.90,4.920,28787.21421,18125.4,17978.2
27.010,50.75,4.931,34585.20788,24117,13358.3
20.940,64.18,4.920,31635.88621,26708.7,12325.3
20.400,67.59,0.132,36267.83370,22731.5,15966.9
20.260,63.27,4.916,31925.10638,19050,15654.2
24.410,78.40,0.065,47953.11876,31970.4,36648.5
23.220,73.20,0.090,35637.63676,23127.4,10843
16.920,51.44,0.078,18944.81013,13415.2,14203.4
22.740,85.50,4.918,38050.33113,22370.9,29479.4
17.190,56.78,0.082,34138.98305,21421.3,16897.9
25.300,75.30,4.910,33941.26246,23365.8,23588.3
21.960,48.32,0.086,34659.20344,21295.7,18298.2
21.340,62.33,0.073,32394.49180,18575.9,17909.6
21.030,62.03,0.071,37606.81967,24271.2,16988.5
19.860,70.40,4.925,33149.90164,21481.1,15799.2
26.330,35.74,0.071,29699.03122,17043.2,17960.7
18.980,68.12,0.109,30161.22538,18985.9,13224.1
11.000,64.64,0.079,33371.23404,22046.3,16136.1
12.080,71.10,0.090,44439.49367,27100.3,26232.3
23.060,72.70,4.925,35968.14159,22296,13749.9
16.050,58.56,0.079,28696.27119,23048,15850.1
24.470,92.40,4.917,22260.06659,16840.5,16407.3
10.120,69.30,0.078,22001.01266,14097.3,14764.3
10.300,71.90,0.082,43193.92405,27939.2,26874.2
14.540,64.02,0.074,41644.55696,27206.1,25497.8
28.900,64.20,4.907,42205.90455,28781,27271.2
16.900,52.22,0.076,31740.75949,21001.8,16163.9
23.240,63.89,4.921,32597.52212,24900.6,14485.3
14.330,84.00,0.090,26561.72228,14378,15726.5
11.080,66.24,0.088,31105.70342,24839.5,9265.79
20.840,81.30,0.070,44355.14754,26849.5,26806.2
23.370,80.00,0.341,31998.58407,20593.3,13673.4
23.510,57.55,4.920,30762.61931,20600.2,18610.2
14.300,85.90,0.085,24947.69231,19751.7,13150.8
35.920,23.35,4.929,42291.02990,29601.3,31240.2
21.770,51.85,4.905,46278.17980,31164.5,35462.8
22.690,90.50,4.918,29138.82353,17851.7,18387.5
18.260,75.10,0.079,32419.67213,19850.2,20445.7
23.040,66.49,4.941,35337.34513,22195,14291.2
15.840,63.89,0.076,35240.50633,21370.2,16337.3
23.980,86.20,4.916,31644.91694,21296.2,25618.7
22.700,52.77,4.918,48368.74172,25615.4,29148.6
30.060,37.52,4.919,32818.01325,21296.9,22189.3
18.700,66.04,0.077,41330.63509,21193.1,28066.9
23.220,42.15,4.921,44442.47788,23553.4,21316.1
19.530,74.70,0.082,29295.89404,18557.6,17492.7
24.470,89.30,4.919,28499.53385,17205.5,17099.4
16.430,75.70,0.070,33977.18631,28764.7,14111.9
24.400,47.16,4.912,31038.93688,21770.9,20617.9
25.000,84.90,4.908,42686.51163,29567.1,37897.9
20.400,63.99,0.183,42059.46903,24298.1,21775
23.000,52.23,4.906,45018.77913,30917.4,33663.2
27.430,67.54,4.925,31504.58472,19739.2,25215.1
15.340,87.60,0.069,33276.55544,18143,22033.5
15.060,54.37,0.081,25733.84030,22173.7,11369
16.240,62.38,0.080,27378.30508,20556.8,15039.7
23.300,50.99,0.084,43898.55319,23067.1,27017.4
6.249,91.00,0.085,21596.95817,17092.4,9859.3
13.790,71.40,0.082,30099.06383,17465.9,18400.6
22.290,50.40,0.073,33058.46154,24437.6,17904.6
23.730,53.05,4.921,41536.28009,23635.3,17641.8
23.530,85.80,4.917,32578.20200,20683.8,22137.2
26.640,59.62,4.903,28697.71365,21805.3,21908.5
26.710,32.98,4.909,40358.27243,26996.2,37934.1
18.390,49.83,0.082,24395.43726,19629.3,7381.51
23.970,74.80,4.908,29693.02326,18288.6,23516
4.832,86.30,0.085,26141.44487,20752.4,8274.67
15.450,86.40,0.082,25879.69860,14169,16605.1
18.170,62.15,0.087,31892.65823,19473.6,17008.2
17.280,72.50,0.071,40270.76923,33850.4,15707
14.050,87.20,0.079,20067.69231,16002.9,8223.61
17.790,76.90,0.070,26376.39344,15990.1,15507.7
22.920,68.72,0.067,45673.11258,28403.3,28392.4
25.740,69.29,0.065,40773.89567,28606.1,27897.2
23.660,67.93,0.070,35437.35099,19968.4,17132.3
14.440,90.30,0.070,27423.55221,14975.6,18763.6
24.360,81.90,4.915,23071.89369,15186.1,15014.6
20.090,73.30,0.100,34352.03501,20584.2,15575.9
26.330,58.15,4.909,44695.81395,29365.8,39500.6
16.370,85.00,0.073,26456.31862,29683.5,20788.4
14.490,72.30,0.074,22935.36122,18660.9,6983.91
22.600,73.90,4.911,29177.18091,20159.2,17984.2
15.540,77.60,0.074,32216.31862,19154.8,16436.4
23.290,65.59,4.930,34840.35398,22299.8,14185.3
27.830,39.12,4.912,37289.76693,25796.8,26422.6
20.100,79.60,4.918,37742.49453,23597.9,16889
17.600,60.67,0.081,31752.91139,20998.2,16111.8
32.820,26.28,4.907,39465.24917,26700,28794
17.780,76.90,0.087,28471.38859,14935.2,16593.5
17.130,87.00,0.065,38138.55319,21896.3,22790.3
29.740,54.19,4.910,35134.08638,19568.4,27462.4
14.910,64.42,4.921,34737.70213,20012.2,17239.4
13.700,49.55,4.918,35432.54237,21906.4,16892.1
28.950,50.83,4.925,33313.90728,19283.6,21710.8
22.110,80.30,4.918,36836.02649,23022,26891.8
5.852,81.70,0.086,24121.51899,15654.7,11473.7
15.220,46.97,0.087,33791.18644,20312.5,16660.6
17.980,87.70,4.916,25155.14754,16265,11368.4
24.000,68.90,4.910,34342.64151,24405.5,26320.3
10.780,77.30,0.092,33010.63291,20305.2,15730.1
22.170,65.53,4.931,36272.26230,22606.8,17793
14.750,58.70,0.086,36139.74684,20575.1,18748.9
33.940,29.51,4.906,50685.44850,34651.9,47507.9
26.350,52.25,0.261,32323.53982,20417.5,13202.7
13.910,81.50,0.082,21049.42966,16860.4,9317.65
8.570,79.00,0.088,31777.21519,22128.9,16117.6
23.280,43.96,0.083,41635.67213,24913.9,24130.2
14.430,68.69,0.071,40844.74576,24641.9,22206.4
13.270,81.90,0.082,21207.60456,15895.7,8948.86
16.840,73.60,0.074,33824.81013,21479.6,16308.4
23.440,57.48,4.923,27118.66815,17483,17562.9
21.090,53.77,0.083,30756.92308,23269.8,12283.4
24.210,68.86,0.322,33661.59292,18755.9,15991.5
33.250,26.24,4.909,39210.09967,26639.2,28661.4
10.600,85.10,0.077,22036.92308,16423.1,9825.54
18.220,70.90,0.077,25658.75410,14901.5,14854.7
27.460,48.23,4.923,34685.90164,21826.6,18411
27.080,75.60,4.927,35570.07769,22698.6,25941.1
15.630,70.20,0.076,30096.95364,18669.9,17504.5
16.490,72.60,0.069,33326.58228,20527.7,15394.7
10.540,81.50,0.083,22492.30769,18040.9,9513.25
15.520,64.69,0.083,25064.63878,20789.2,10729.4
30.300,49.53,4.912,36473.62126,19807.6,27619.1
26.740,29.29,0.079,43713.04918,25474.9,26013.3
18.320,49.77,0.085,26275.28517,20881.3,7761.82
17.350,61.46,0.078,42409.47255,23495.3,27159.3
21.430,74.30,4.917,34786.62295,21704,16662
20.860,75.80,0.068,28614.60599,20216.3,17454.5
19.770,42.42,0.085,32863.87833,25340.3,9674.91
6.840,86.60,0.086,21317.11027,15744.7,9283.07
15.540,63.42,4.920,32390.88608,19707,16759.5
23.130,88.60,4.912,30515.88040,20711.4,25636.8
29.000,40.15,4.905,42506.37070,28461.7,27078.6
19.190,67.55,0.085,39658.80795,24346.8,24995.4
11.350,86.10,0.084,26574.12271,16658.2,13056
22.350,73.40,4.908,25967.84053,17126.6,20907.1
15.510,83.80,0.084,25138.55580,15486.7,8666.26
27.460,49.98,4.907,33947.64120,24736.7,25130.7
21.430,79.20,0.069,43486.09272,25005.4,27222.6
12.060,57.43,0.085,22426.32911,13732.5,13787
24.110,93.40,4.925,31894.16204,21162.8,15606.8
19.060,59.89,0.080,26562.11921,17000.8,12672
11.420,50.47,0.079,20416.73004,17070.3,9559.66
16.900,65.95,0.087,31561.97719,26231.4,9490.52
17.680,88.70,4.918,28239.12473,16689.2,12506.3
14.040,44.31,0.084,32834.43038,20753.8,16296.9
18.740,79.90,0.069,35126.55738,22016.1,18119.5
14.350,71.80,0.082,42504.40678,25699.7,24713
18.920,89.30,0.331,24320.70796,15339.3,10896.3
30.050,40.39,4.903,43152.15947,30307.6,29932.7
11.650,70.50,4.920,22018.46154,18070.7,10097.3
14.970,79.80,0.078,23139.20344,14018.7,15266.9
22.030,86.30,4.915,35369.20354,21278.2,16238.6
25.760,80.90,4.908,47942.59136,31196.2,40091
25.520,88.10,4.918,28372.62458,17062,23630.5
26.470,44.45,0.315,38440.35398,24459,14750.1
15.350,86.10,0.071,22072.76642,12710,11031.3
19.350,60.49,4.914,25125.95186,15919.9,8934.71
18.100,92.20,0.077,33305.90810,21260.2,15494.2
19.900,85.70,0.065,26867.28477,14729.3,15029.2
17.770,66.39,0.077,31800.79470,19702.7,19247.3
24.580,44.54,4.920,34658.04255,18881.7,15369.7
21.180,71.20,4.920,26805.66372,15968,13220.3
22.430,71.80,0.072,35719.56236,23232,13311.6
18.900,62.53,0.069,41729.36170,24406.1,24671.6
